  0.91098579E+00 -0.16846236E+01
  0.92237311E+00 -0.16811035E+01
  0.93376044E+00 -0.16777986E+01
  0.94514776E+00 -0.16747996E+01
  0.95653508E+00 -0.16721805E+01
  0.96792240E+00 -0.16699878E+01
  0.97930973E+00 -0.16682349E+01
  0.99069705E+00 -0.16669055E+01
  0.10020844E+01 -0.16659641E+01
  0.10134717E+01 -0.16653666E+01
  0.10248590E+01 -0.16650690E+01
  0.10362463E+01 -0.16650314E+01
  0.10476337E+01 -0.16652187E+01
  0.10590210E+01 -0.16656005E+01
  0.10704083E+01 -0.16661493E+01
  0.10817956E+01 -0.16668401E+01
  0.10931830E+01 -0.16676484E+01
  0.11045703E+01 -0.16685503E+01
  0.11159576E+01 -0.16695216E+01
  0.11273449E+01 -0.16705382E+01
  0.11387322E+01 -0.16715770E+01
  0.11387322E+01 -0.18329945E+01
  0.11501661E+01 -0.18362308E+01
  0.11616000E+01 -0.18390019E+01
  0.11730338E+01 -0.18413711E+01
  0.11844677E+01 -0.18433971E+01
  0.11959016E+01 -0.18451293E+01
  0.12073354E+01 -0.18466048E+01
  0.12187693E+01 -0.18478492E+01
  0.12302032E+01 -0.18488771E+01
  0.12416370E+01 -0.18496946E+01
  0.12530709E+01 -0.18503002E+01
  0.12645048E+01 -0.18506865E+01
  0.12759386E+01 -0.18508413E+01
  0.12873725E+01 -0.18507486E+01
  0.12988064E+01 -0.18503893E+01
  0.13102402E+01 -0.18497418E+01
  0.13216741E+01 -0.18487831E+01
  0.13331080E+01 -0.18474898E+01
  0.13445419E+01 -0.18458393E+01
  0.13559757E+01 -0.18438119E+01
  0.13674096E+01 -0.18413930E+01
  0.13788435E+01 -0.18385756E+01
  0.13902773E+01 -0.18353625E+01
  0.14017112E+01 -0.18317681E+01
  0.14131451E+01 -0.18278182E+01
  0.14245789E+01 -0.18235501E+01
  0.14360128E+01 -0.18190104E+01
  0.14474467E+01 -0.18142540E+01
  0.14588805E+01 -0.18093416E+01
  0.14703144E+01 -0.18043393E+01
  0.14817483E+01 -0.17993171E+01
  0.14931821E+01 -0.17943482E+01
  0.15046160E+01 -0.17895069E+01
  0.15160499E+01 -0.17848669E+01
  0.15274837E+01 -0.17804963E+01
  0.15389176E+01 -0.17764530E+01
  0.15503515E+01 -0.17727779E+01
  0.15617853E+01 -0.17694892E+01
  0.15732192E+01 -0.17665780E+01
