  0.98896943E+00  0.62514655E+01
  0.10004691E+01  0.62625912E+01
  0.10119687E+01  0.62749203E+01
  0.10234684E+01  0.62880432E+01
  0.10349680E+01  0.63015595E+01
  0.10464677E+01  0.63150855E+01
  0.10579673E+01  0.63282587E+01
  0.10694669E+01  0.63407424E+01
  0.10809666E+01  0.63522289E+01
  0.10924662E+01  0.63624424E+01
  0.11039659E+01  0.63711422E+01
  0.11154655E+01  0.63781259E+01
  0.11269652E+01  0.63832321E+01
  0.11384648E+01  0.63863435E+01
  0.11499645E+01  0.63873886E+01
  0.11499645E+01  0.96950364E+01
  0.11615111E+01  0.96945777E+01
  0.11730577E+01  0.96932002E+01
  0.11846044E+01  0.96909003E+01
  0.11961510E+01  0.96876719E+01
  0.12076977E+01  0.96835061E+01
  0.12192443E+01  0.96783911E+01
  0.12307910E+01  0.96723118E+01
  0.12423376E+01  0.96652493E+01
  0.12538843E+01  0.96571799E+01
  0.12654309E+01  0.96480739E+01
  0.12769776E+01  0.96378936E+01
  0.12885242E+01  0.96265909E+01
  0.13000709E+01  0.96141018E+01
  0.13116175E+01  0.96003396E+01
  0.13231642E+01  0.95851821E+01
  0.13347108E+01  0.95684492E+01
  0.13462575E+01  0.95498635E+01
  0.13578041E+01  0.95289767E+01
  0.13693508E+01  0.95050313E+01
  0.13808974E+01  0.94767194E+01
  0.13924441E+01  0.94418789E+01
  0.14039907E+01  0.93976146E+01
  0.14155374E+01  0.93418871E+01
  0.14270840E+01  0.92755663E+01
  0.14386307E+01  0.92016139E+01
  0.14501773E+01  0.91228289E+01
  0.14617240E+01  0.90410605E+01
  0.14732706E+01  0.89574157E+01
  0.14848173E+01  0.88725652E+01
  0.14963639E+01  0.87869369E+01
  0.15079106E+01  0.87008223E+01
  0.15194572E+01  0.86144328E+01
  0.15310038E+01  0.85279306E+01
  0.15425505E+01  0.84414469E+01
  0.15540971E+01  0.83550923E+01
  0.15656438E+01  0.82689635E+01
  0.15771904E+01  0.81831477E+01
  0.15887371E+01  0.80977262E+01
  0.16002837E+01  0.80127772E+01
  0.16118304E+01  0.79283786E+01
  0.16233770E+01  0.78446115E+01
  0.16349237E+01  0.77615649E+01
  0.16464703E+01  0.76793442E+01
  0.16580170E+01  0.75980843E+01
  0.16695636E+01  0.75179737E+01
  0.16811103E+01  0.74392984E+01
  0.16926569E+01  0.73625095E+01
  0.17042036E+01  0.72882852E+01
  0.17157502E+01  0.72174228E+01
  0.17272969E+01  0.71503778E+01
  0.17388435E+01  0.70868926E+01
  0.17503902E+01  0.70263199E+01
  0.17619368E+01  0.69681007E+01
  0.17734835E+01  0.69118984E+01
  0.17850301E+01  0.68575467E+01
  0.17965768E+01  0.68049836E+01
  0.18081234E+01  0.67542081E+01
  0.18196701E+01  0.67052565E+01
  0.18312167E+01  0.66581896E+01
  0.18427634E+01  0.66130857E+01
  0.18543100E+01  0.65700367E+01
  0.18658567E+01  0.65291460E+01
  0.18774033E+01  0.64905268E+01
  0.18889500E+01  0.64543016E+01
  0.19004966E+01  0.64206006E+01
  0.19120432E+01  0.63895607E+01
  0.19235899E+01  0.63613236E+01
  0.19351365E+01  0.63360335E+01
  0.19466832E+01  0.63138334E+01
  0.19582298E+01  0.62948612E+01
  0.19697765E+01  0.62792445E+01
  0.19813231E+01  0.62670948E+01
